year,preset_demand
2010,8.685387806267926
2011,8.776448464963725
2012,9.215116861387322
2013,9.987454184020905
2014,14.211750377967002
2015,10.457323116583051
2016,7.794141651831769
2017,6.292869424525471
2018,5.9613627884897715
2019,5.095606594865236
2020,4.842715989427466
2021,4.48378210479122
2022,3.955219217566135
2023,3.7539285841366667
2024,3.5745185085221807
2025,3.696939398368258
2026,3.2899312773492335
2027,3.0274433220821817
2028,2.9224323922728153
2029,2.9005343370105603
2030,2.6817987486498356
2031,2.4630631602891104
2032,2.2443275719283857
2033,2.0255919835676606
2034,1.8068563952069354
2035,1.5881208068462105
2036,1.3693852184854856
2037,1.1506496301247606
2038,0.9319140417640358
2039,0.7131784534033109
2040,0.49444286504258583
2041,0.2757072766818609
2042,0.05697168832113631
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
