etm_sector,etm_subsector,use,ghg,year,unit,value
Agriculture,Non-specified,energetic,co2,1990,kton CO2-eq,22.48394
Agriculture,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,energetic,other_ghg,2023,kton CO2-eq,8.69175
Agriculture,Non-specified,non_energetic,co2,1990,kton CO2-eq,0.15284
Agriculture,Non-specified,non_energetic,co2,2023,kton CO2-eq,0.21244
Agriculture,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,non_energetic,other_ghg,2023,kton CO2-eq,24.01925
Buildings,Non-specified,energetic,co2,1990,kton CO2-eq,8.73048
Buildings,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.04799
Buildings,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.05093
Bunkers,International aviation,energetic,co2,1990,kton CO2-eq,4604.35501
Bunkers,International aviation,energetic,other_ghg,1990,kton CO2-eq,35.03174
Bunkers,International aviation,energetic,other_ghg,2023,kton CO2-eq,77.41099
Bunkers,International navigation,energetic,co2,1990,kton CO2-eq,34944.30987
Bunkers,International navigation,energetic,other_ghg,1990,kton CO2-eq,328.83136
Bunkers,International navigation,energetic,other_ghg,2023,kton CO2-eq,474.73962
Energy,CCUS,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,CCUS,non_energetic,co2,2023,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,co2,1990,kton CO2-eq,34.09206
Energy,Electricity and heat production,energetic,other_ghg,1990,kton CO2-eq,0.24955
Energy,Electricity and heat production,energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Fuels production,energetic,co2,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Fugitive emissions,non_energetic,co2,1990,kton CO2-eq,0.0004
Energy,Fugitive emissions,non_energetic,co2,2023,kton CO2-eq,0.00037
Energy,Fugitive emissions,non_energetic,other_ghg,1990,kton CO2-eq,0.38005
Energy,Fugitive emissions,non_energetic,other_ghg,2023,kton CO2-eq,0.33538
