etm_sector,etm_subsector,use,ghg,year,unit,value
Agriculture,Non-specified,energetic,co2,1990,kton CO2-eq,15.13214
Agriculture,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,energetic,other_ghg,2023,kton CO2-eq,3.57623
Agriculture,Non-specified,non_energetic,co2,1990,kton CO2-eq,0.27029
Agriculture,Non-specified,non_energetic,co2,2023,kton CO2-eq,0.20465
Agriculture,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,non_energetic,other_ghg,2023,kton CO2-eq,39.58352
Buildings,Non-specified,energetic,co2,1990,kton CO2-eq,7.9303
Buildings,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0481
Buildings,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.05164
Bunkers,International aviation,energetic,co2,1990,kton CO2-eq,4604.35501
Bunkers,International aviation,energetic,other_ghg,1990,kton CO2-eq,35.03174
Bunkers,International aviation,energetic,other_ghg,2023,kton CO2-eq,77.41099
Bunkers,International navigation,energetic,co2,1990,kton CO2-eq,34944.30987
Bunkers,International navigation,energetic,other_ghg,1990,kton CO2-eq,328.83136
Bunkers,International navigation,energetic,other_ghg,2023,kton CO2-eq,474.73962
Energy,CCUS,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,CCUS,non_energetic,co2,2023,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,co2,1990,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,other_ghg,2023,kton CO2-eq,0.00107
Energy,Fuels production,energetic,co2,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Fugitive emissions,non_energetic,co2,1990,kton CO2-eq,0.00043
Energy,Fugitive emissions,non_energetic,co2,2023,kton CO2-eq,0.00041
Energy,Fugitive emissions,non_energetic,other_ghg,1990,kton CO2-eq,0.41166
Energy,Fugitive emissions,non_energetic,other_ghg,2023,kton CO2-eq,0.37697
Energy,Hydrogen production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Households,Non-specified,energetic,co2,1990,kton CO2-eq,35.83922
Households,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.84524
Households,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.62793
Industry,Aluminium,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Chemicals,non_energetic,co2,1990,kton CO2-eq,0.0
