etm_sector,etm_subsector,use,ghg,year,unit,value
Agriculture,Non-specified,energetic,co2,1990,kton CO2-eq,0.02411
Agriculture,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,energetic,other_ghg,2023,kton CO2-eq,1e-05
Agriculture,Non-specified,non_energetic,co2,1990,kton CO2-eq,0.03509
Agriculture,Non-specified,non_energetic,co2,2023,kton CO2-eq,0.01203
Agriculture,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,non_energetic,other_ghg,2023,kton CO2-eq,1.00994
Buildings,Non-specified,energetic,co2,1990,kton CO2-eq,32.18787
Buildings,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.19178
Buildings,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.08489
Bunkers,International aviation,energetic,co2,1990,kton CO2-eq,4604.35501
Bunkers,International aviation,energetic,other_ghg,1990,kton CO2-eq,35.03174
Bunkers,International aviation,energetic,other_ghg,2023,kton CO2-eq,77.41099
Bunkers,International navigation,energetic,co2,1990,kton CO2-eq,34944.30987
Bunkers,International navigation,energetic,other_ghg,1990,kton CO2-eq,328.83136
Bunkers,International navigation,energetic,other_ghg,2023,kton CO2-eq,474.73962
Energy,CCUS,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,CCUS,non_energetic,co2,2023,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,co2,1990,kton CO2-eq,0.1861
Energy,Electricity and heat production,energetic,other_ghg,1990,kton CO2-eq,0.02816
Energy,Electricity and heat production,energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Fuels production,energetic,co2,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Fugitive emissions,non_energetic,co2,1990,kton CO2-eq,0.00156
Energy,Fugitive emissions,non_energetic,co2,2023,kton CO2-eq,0.00118
Energy,Fugitive emissions,non_energetic,other_ghg,1990,kton CO2-eq,1.4843
Energy,Fugitive emissions,non_energetic,other_ghg,2023,kton CO2-eq,1.07944
Energy,Hydrogen production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Households,Non-specified,energetic,co2,1990,kton CO2-eq,96.93281
Households,Non-specified,energetic,other_ghg,1990,kton CO2-eq,2.3269
Households,Non-specified,energetic,other_ghg,2023,kton CO2-eq,1.02895
Industry,Aluminium,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,1990,kton CO2-eq,10.45321
Industry,Aluminium,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Chemicals,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Chemicals,non_energetic,co2,2023,kton CO2-eq,2.21784
Industry,Chemicals,non_energetic,other_ghg,1990,kton CO2-eq,0.02608
Industry,Chemicals,non_energetic,other_ghg,2023,kton CO2-eq,2.49807
Industry,Fertilizers,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Fertilizers,non_energetic,other_ghg,1990,kton CO2-eq,0.12244
Industry,Fertilizers,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Food,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Food,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Food,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Food,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Non-specified,energetic,co2,1990,kton CO2-eq,76.40327
Industry,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.27972
Industry,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.04061
Industry,Other,non_energetic,co2,1990,kton CO2-eq,1.84662
Industry,Other,non_energetic,co2,2023,kton CO2-eq,2.12622
Industry,Other,non_energetic,other_ghg,1990,kton CO2-eq,0.9242
Industry,Other,non_energetic,other_ghg,2023,kton CO2-eq,1.95054
Industry,Other metals,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Other metals,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Other metals,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Other metals,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Paper,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Paper,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Paper,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Paper,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Refineries,energetic,co2,1990,kton CO2-eq,0.0
Industry,Refineries,energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Refineries,energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Refineries,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Refineries,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Refineries,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Steel,non_energetic,co2,1990,kton CO2-eq,0.00187
Industry,Steel,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Steel,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Steel,non_energetic,other_ghg,2023,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,co2,1990,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,co2,2023,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,other_ghg,1990,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,other_ghg,2023,kton CO2-eq,0.0
LULUCF,Removals,non_energetic,co2,1990,kton CO2-eq,0.0
LULUCF,Removals,non_energetic,co2,2023,kton CO2-eq,0.0
Other,Indirect emissions,non_energetic,co2,1990,kton CO2-eq,4.67509
Other,Indirect emissions,non_energetic,co2,2023,kton CO2-eq,1.8133
Other,Non-specified,energetic,co2,1990,kton CO2-eq,0.0
Other,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0
Other,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.0
Other,Other transportation,energetic,co2,1990,kton CO2-eq,1.74472
Other,Other transportation,energetic,other_ghg,1990,kton CO2-eq,1.47293
Other,Other transportation,energetic,other_ghg,2023,kton CO2-eq,0.20768
Transport,Non-specified,energetic,co2,1990,kton CO2-eq,105.25925
Transport,Non-specified,energetic,other_ghg,1990,kton CO2-eq,1.06269
Transport,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.7704
Waste,Non-specified,non_energetic,co2,1990,kton CO2-eq,6.9537
Waste,Non-specified,non_energetic,co2,2023,kton CO2-eq,4.12062
Waste,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,5.47795
Waste,Non-specified,non_energetic,other_ghg,2023,kton CO2-eq,5.8967
