etm_sector,etm_subsector,use,ghg,year,unit,value
Agriculture,Non-specified,energetic,co2,1990,kton CO2-eq,13.82725
Agriculture,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,energetic,other_ghg,2023,kton CO2-eq,5.12139
Agriculture,Non-specified,non_energetic,co2,1990,kton CO2-eq,0.94069
Agriculture,Non-specified,non_energetic,co2,2023,kton CO2-eq,0.2478
Agriculture,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Agriculture,Non-specified,non_energetic,other_ghg,2023,kton CO2-eq,43.75775
Buildings,Non-specified,energetic,co2,1990,kton CO2-eq,44.66685
Buildings,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.2709
Buildings,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.12543
Bunkers,International aviation,energetic,co2,1990,kton CO2-eq,4604.35501
Bunkers,International aviation,energetic,other_ghg,1990,kton CO2-eq,35.03174
Bunkers,International aviation,energetic,other_ghg,2023,kton CO2-eq,77.41099
Bunkers,International navigation,energetic,co2,1990,kton CO2-eq,34944.30987
Bunkers,International navigation,energetic,other_ghg,1990,kton CO2-eq,328.83136
Bunkers,International navigation,energetic,other_ghg,2023,kton CO2-eq,474.73962
Energy,CCUS,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,CCUS,non_energetic,co2,2023,kton CO2-eq,0.0
Energy,Electricity and heat production,energetic,co2,1990,kton CO2-eq,41.62182
Energy,Electricity and heat production,energetic,other_ghg,1990,kton CO2-eq,0.30603
Energy,Electricity and heat production,energetic,other_ghg,2023,kton CO2-eq,2.61799
Energy,Fuels production,energetic,co2,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Fuels production,energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Fugitive emissions,non_energetic,co2,1990,kton CO2-eq,0.00142
Energy,Fugitive emissions,non_energetic,co2,2023,kton CO2-eq,0.00123
Energy,Fugitive emissions,non_energetic,other_ghg,1990,kton CO2-eq,1.3481
Energy,Fugitive emissions,non_energetic,other_ghg,2023,kton CO2-eq,1.12314
Energy,Hydrogen production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Hydrogen production,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,co2,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Energy,Methanol production,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Households,Non-specified,energetic,co2,1990,kton CO2-eq,108.69017
Households,Non-specified,energetic,other_ghg,1990,kton CO2-eq,2.5214
Households,Non-specified,energetic,other_ghg,2023,kton CO2-eq,1.39024
Industry,Aluminium,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Aluminium,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Chemicals,non_energetic,co2,1990,kton CO2-eq,18.23417
Industry,Chemicals,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Chemicals,non_energetic,other_ghg,1990,kton CO2-eq,0.00864
Industry,Chemicals,non_energetic,other_ghg,2023,kton CO2-eq,2e-05
Industry,Fertilizers,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Fertilizers,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Fertilizers,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Food,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Food,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Food,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Food,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Non-specified,energetic,co2,1990,kton CO2-eq,73.34659
Industry,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.48409
Industry,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.16274
Industry,Other,non_energetic,co2,1990,kton CO2-eq,1.54654
Industry,Other,non_energetic,co2,2023,kton CO2-eq,2.20776
Industry,Other,non_energetic,other_ghg,1990,kton CO2-eq,1.43325
Industry,Other,non_energetic,other_ghg,2023,kton CO2-eq,2.13644
Industry,Other metals,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Other metals,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Other metals,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Other metals,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Paper,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Paper,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Paper,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Paper,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Refineries,energetic,co2,1990,kton CO2-eq,0.0
Industry,Refineries,energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Refineries,energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Refineries,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Refineries,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Refineries,non_energetic,other_ghg,2023,kton CO2-eq,0.0
Industry,Steel,non_energetic,co2,1990,kton CO2-eq,0.0
Industry,Steel,non_energetic,co2,2023,kton CO2-eq,0.0
Industry,Steel,non_energetic,other_ghg,1990,kton CO2-eq,0.0
Industry,Steel,non_energetic,other_ghg,2023,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,co2,1990,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,co2,2023,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,other_ghg,1990,kton CO2-eq,0.0
LULUCF,Emissions,non_energetic,other_ghg,2023,kton CO2-eq,0.0
LULUCF,Removals,non_energetic,co2,1990,kton CO2-eq,0.0
LULUCF,Removals,non_energetic,co2,2023,kton CO2-eq,0.0
Other,Indirect emissions,non_energetic,co2,1990,kton CO2-eq,4.24609
Other,Indirect emissions,non_energetic,co2,2023,kton CO2-eq,1.88672
Other,Non-specified,energetic,co2,1990,kton CO2-eq,0.0
Other,Non-specified,energetic,other_ghg,1990,kton CO2-eq,0.0
Other,Non-specified,energetic,other_ghg,2023,kton CO2-eq,0.0
Other,Other transportation,energetic,co2,1990,kton CO2-eq,1.58462
Other,Other transportation,energetic,other_ghg,1990,kton CO2-eq,1.33777
Other,Other transportation,energetic,other_ghg,2023,kton CO2-eq,0.21609
Transport,Non-specified,energetic,co2,1990,kton CO2-eq,123.69728
Transport,Non-specified,energetic,other_ghg,1990,kton CO2-eq,1.27619
Transport,Non-specified,energetic,other_ghg,2023,kton CO2-eq,1.59011
Waste,Non-specified,non_energetic,co2,1990,kton CO2-eq,0.0
Waste,Non-specified,non_energetic,co2,2023,kton CO2-eq,0.16342
Waste,Non-specified,non_energetic,other_ghg,1990,kton CO2-eq,0.77632
Waste,Non-specified,non_energetic,other_ghg,2023,kton CO2-eq,0.32434
