year,max_demand
2010,0.928536974288228
2011,0.9424995042852602
2012,0.9564620342822924
2013,0.9704245642793246
2014,0.9843870942763567
2015,0.9983496242733888
2016,1.022827145996581
2017,1.047304667719773
2018,1.0717821894429653
2019,1.0962597111661574
2020,1.1207372328893497
2021,1.1170598587337526
2022,1.1133824845781555
2023,1.1097051104225588
2024,1.1060277362669617
2025,1.1023503621113648
2026,1.1103946180767332
2027,1.1184388740421016
2028,1.1264831300074698
2029,1.1345273859728382
2030,1.1425716419382064
2031,1.1521672901254671
2032,1.161762938312728
2033,1.171358586499989
2034,1.1809542346872497
2035,1.1905498828745105
2036,1.195893567194362
2037,1.201237251514214
2038,1.2065809358340656
2039,1.2119246201539176
2040,1.2172683044737693
2041,1.229392147393003
2042,1.2415159903122366
2043,1.2536398332314702
2044,1.265763676150704
2045,1.2778875190699377
2046,1.2976534051562714
2047,1.3174192912426046
2048,1.3371851773289383
2049,1.356951063415272
2050,1.3767169495016054
